대여소번호,대여소명,전체 이용건수,평일출근이용건수,평일퇴근이용건수,주말이용건수,평일출근비중,평일퇴근비중,주말비중
2529,2529.우리은행 방배동지점 앞,8930,1057,1864,2357,0.11836506159014558,0.2087346024636058,0.26394176931690927
948,948. 디지털미디어 시티역 4번출구(DMC역),8913,1130,2745,1818,0.12678110624929878,0.30797711208347356,0.20397172669134972
3130,3130.가재울사거리,8912,2134,1147,2248,0.2394524236983842,0.12870287253141832,0.25224416517055653
2095,2095.경문고등학교 앞,8907,1612,1140,2161,0.1809812507016953,0.12798922196025597,0.24261816548781856
4341,4341. 영동1교 북단,8906,1205,1789,2753,0.13530204356613518,0.20087581405793847,0.30911744891084664
5782,5782. 오금현대 아파트 상가입구 앞,8897,1133,1919,2113,0.1273462965044397,0.21569068225244464,0.2374957850960998
4040,4040. 공릉로 26길,8893,1217,962,2753,0.13684920724165073,0.10817496907680198,0.3095693241875633
4663,"4663. 불광역3,6호선 버스정류장(동명여고 방면)",8886,1000,1500,2494,0.11253657438667566,0.1688048615800135,0.2806662165203691
126,126. 서강대 후문 옆,8883,704,1617,1677,0.07925250478441968,0.18203309692671396,0.18878757176629518
2820,2820.신세기아파트 앞,8875,2585,1200,2087,0.29126760563380283,0.1352112676056338,0.23515492957746478
676,676.FITI시험연구원 앞,8872,1648,1263,1892,0.18575293056807934,0.14235798016230838,0.2132551848512173
2299,2299. 한전아트센터 앞,8868,2070,1685,1574,0.2334235453315291,0.19000902119981958,0.17749210645015787
713,713. 양서중학교 옆,8863,1868,1268,1931,0.21076384971228704,0.14306668171048179,0.2178720523524766
2266,2266. 서초역 3번출구,8862,1422,2016,2154,0.16046039268788084,0.22748815165876776,0.24306025727826674
3122,3122.북가좌삼거리2,8861,2153,1071,2286,0.24297483354023247,0.12086671933190385,0.25798442613700484
3412,3412.세운상가,8854,1245,1825,1567,0.14061441156539417,0.2061215269934493,0.17698215495821099
960,960. 구파발역 환승센터,8850,340,2495,1830,0.0384180790960452,0.28192090395480224,0.20677966101694914
1228,1228. 마천사거리 ,8831,1843,1288,2465,0.20869663684746914,0.14584984712943042,0.2791303363152531
809,809. 한남 유수지 복개주차장,8820,669,1857,2597,0.07585034013605442,0.21054421768707482,0.29444444444444445
1051,"1051. 강일중,선사고 버스정류장(신암중학교 방면)",8783,870,1284,2468,0.09905499259933963,0.1461915063190254,0.28099738130479335
652,652. 답십리 래미안엘파인아파트 입구,8782,2403,1118,2225,0.27362787519927123,0.12730585288089274,0.2533591437030289
4847,4847. 신내역시티프라디움 앞,8766,910,1219,2093,0.10381017567875885,0.13906000456308465,0.23876340406114532
4639,4639. 동빙고근린공원,8758,545,1316,3960,0.06222881936515186,0.15026261703585295,0.4521580269467915
1936,1936. 개봉역 1번 출구 자전거보관서쪽,8757,1541,1995,1971,0.1759735069087587,0.2278177458033573,0.2250770811921891
3129,3129.DMC래미안e편한세상203동옆,8749,2276,1148,2210,0.2601440164590239,0.1312149959995428,0.2526002971768202
2293,2293. SPC 앞,8738,985,2302,1821,0.11272602426184482,0.26344701304646373,0.2084000915541314
820,820. 청파동입구 교차로,8737,1313,1851,1919,0.15028041661897676,0.21185761703101752,0.21964060890465836
4835,4835. 망우동 본죽 앞,8724,1776,988,2221,0.20357634112792297,0.11325080238422743,0.2545850527281064
4202,4202. 프런트원(공덕역4번출구 앞),8719,1061,1967,1797,0.12168826700309669,0.2255992659708682,0.20610161715793096
3903,3903. 현대아파트 앞,8714,2009,1480,2102,0.2305485425751664,0.1698416341519394,0.24122102364011935
903,903. 은평뉴타운 아이파크,8710,1712,1122,2254,0.1965556831228473,0.1288174512055109,0.25878300803673937
775,775.세종그랑시아 앞(102동),8702,1270,1173,2315,0.14594346127327051,0.13479659848310732,0.266030797517812
3986,3986.청년주택 독산동점,8700,3447,957,1888,0.39620689655172414,0.11,0.21701149425287355
1641,1641. 한내근린공원 남측,8688,1264,1482,2544,0.14548802946593,0.17058011049723756,0.292817679558011
2657,2657.송파 파인타운 11단지 ,8682,1557,939,2349,0.1793365583966828,0.10815480304077402,0.2705597788527989
2712,2712.화곡터널입구교차로,8678,1392,1165,2419,0.16040562341553352,0.13424752247061536,0.2787508642544365
2394,2394. 개포래미안포레스트아파트 107동 앞,8675,2380,980,2129,0.2743515850144092,0.11296829971181556,0.2454178674351585
2227,2227.방배열린문화센터 앞,8673,1580,1826,1555,0.1821745647411507,0.21053845266920326,0.179292055805373
4918,4918. 매봉역 1번출구,8661,1023,2113,2043,0.11811569102874957,0.24396720932917676,0.23588500173190163
4797,4797. KG타워 앞,8656,1409,2280,1371,0.16277726432532347,0.2634011090573013,0.1583872458410351
1073,1073. SSTS 몰 앞,8644,1381,1092,2460,0.15976399814900508,0.1263304025913929,0.28459046737621474
1981,1981. 천왕지구삼거리 앞,8643,2475,1081,1951,0.2863589031586255,0.12507231285433298,0.22573180608584983
347,347. 동대문역사문화공원역 9번출구 앞,8639,623,1590,2109,0.07211482810510476,0.18404907975460122,0.2441254774858201
4307,4307. 고투몰 gate 15옆,8638,1350,1336,2354,0.15628617735586942,0.15466543181291967,0.2725167862931234
3127,3127.홍은2파출소 옆,8637,1173,1658,2250,0.1358110455019104,0.1919648025934931,0.2605071205279611
1854,1854. 가산아네스트 오피스텔 앞,8633,3068,1318,1791,0.3553805166222634,0.1526699872581953,0.2074597474805977
1326,1326. 상월곡역 1번출구,8631,1215,1193,2282,0.14077163712200208,0.13822268566794113,0.2643957826439578
5509,5509.신석초교 앞,8626,1536,1234,2461,0.17806631115233015,0.14305587757941107,0.2853002550428936
518,518. 청계천 박물관 앞,8614,400,3328,1725,0.046436034362665427,0.3863478058973764,0.20025539818899465
1628,1628. 노일초등학교 앞,8612,1048,1484,2156,0.12169066418950301,0.1723176962378077,0.25034835113794707
1671,1671. 인덕대학교,8606,1443,1189,1730,0.16767371601208458,0.1381594236579131,0.20102254241227052
1564,1564.4.19민주묘지역 1번출구,8598,542,1586,2401,0.06303791579437078,0.18446150267504072,0.2792509886020005
476,476.광희문,8598,1152,1125,2180,0.13398464759246337,0.13084438241451501,0.25354733658990464
1290,1290. 위례송파꿈에그린아파트24단지 앞 성벽 다리 밑,8596,2621,701,2130,0.3049092601209865,0.08154955793392275,0.24778966961377386
666,666.이문대성유니드아파트 앞,8590,825,1955,2584,0.0960419091967404,0.22759022118742725,0.3008149010477299
1420,1420. 신내어울공원 앞,8582,923,1905,2104,0.10755068748543463,0.22197622931717548,0.2451642973665812
1240,1240. 문정 법조단지4,8582,1620,1561,2119,0.18876718713586577,0.18189233278955955,0.2469121416919133
4857,4857. 올림픽공원 장미광장,8580,970,1697,3040,0.11305361305361306,0.19778554778554777,0.3543123543123543
2631,2631.배명고등학교,8569,1681,1217,2027,0.19617224880382775,0.1420235733457813,0.23655035593418136
4054,4054. 창동한신아파트 버스정류소,8564,1030,1145,2338,0.12027090144792153,0.1336992059785147,0.2730032695002335
358,358. 성균관대입구 사거리 A,8562,469,1540,2403,0.05477692128007475,0.17986451763606634,0.28065872459705676
2245,2245.양재초등학교 맞은편,8554,1300,1973,2053,0.1519756838905775,0.23065232639700725,0.24000467617488894
4414,4414. 안암역 3번 출구,8553,546,1539,2252,0.06383725008768854,0.17993686425815503,0.26329942710160176
3642,3642. 강남자곡힐스테이트,8544,1640,686,2383,0.19194756554307116,0.08029026217228465,0.27890917602996257
2418,2418.봉은사역 7번 출구 ,8540,1205,2499,1701,0.1411007025761124,0.29262295081967216,0.19918032786885245
1616,1616. 하계2동 공항버스정류장 옆,8522,938,1633,2136,0.1100680591410467,0.19162168505045765,0.2506453884064774
2164,2164. 관악우체국,8511,952,1178,2203,0.11185524615203854,0.13840911761250146,0.25884149923628247
324,324. 신세계백화점 본점 앞,8498,460,2419,1829,0.05413038361967522,0.2846552129912921,0.21522711226170863
2172,2172. 나들목공원,8479,545,1596,2797,0.06427644769430357,0.18822974407359358,0.32987380587333415
3643,3643. 더시그넘하우스 앞,8479,1471,1511,1707,0.1734874395565515,0.17820497700200497,0.20132091048472697
759,759. 보아스아파트 앞,8475,2116,1127,2075,0.2496755162241888,0.13297935103244837,0.2448377581120944
1839,1839. 수출의 다리 아래,8470,251,3505,1349,0.02963400236127509,0.4138134592680047,0.15926800472255018
1536,1536. 번동 두산위브 101동 옆,8464,802,1329,2180,0.09475425330812855,0.15701795841209829,0.2575614366729679
1065,1065.보훈병원 후문옆(더 원커피),8458,1065,1985,1736,0.12591629226767556,0.23468905178529204,0.20524946795932844
3694,3694. 강동리엔파크 13단지(1303동 앞),8452,2321,1737,1485,0.274609559867487,0.20551348793185045,0.1756980596308566
4871,4871. 오금동 대림아파트 정문,8441,1132,1392,2168,0.13410733325435376,0.1649093709276152,0.256841606444734
188,188. 홍은동 정원여중 입구,8440,1433,1395,2315,0.1697867298578199,0.16528436018957346,0.27428909952606634
767,767.신정숲속마을아파트,8438,2994,927,1876,0.35482341787153354,0.10986015643517422,0.22232756577388008
1829,1829. 홈플러스 금천점 앞,8428,1134,1660,2003,0.1345514950166113,0.1969625059326056,0.23766018035121025
436,436. 이대역 5번출구,8426,656,2027,2174,0.07785426062188465,0.24056491811061,0.2580109185853311
5861,5861. 보라주유소 앞,8420,1575,1382,2046,0.18705463182897863,0.16413301662707838,0.24299287410926365
162,162. 봉원고가차도 밑,8405,1333,1389,2089,0.1585960737656157,0.1652587745389649,0.24854253420582986
4638,4638. 청파동삼거리 앞,8400,1654,873,2351,0.19690476190476192,0.10392857142857143,0.2798809523809524
2251,2251. 더케이호텔 입구(양재2) ,8399,1133,2766,1453,0.13489701154899392,0.3293249196332897,0.1729967853315871
811,811. 녹사평역1번출구,8397,769,1876,2455,0.0915803263070144,0.22341312373466715,0.29236632130522805
2178,2178. 서울대학교 정문,8386,325,2243,2265,0.0387550679704269,0.2674695921774386,0.27009301216312903
2239,2239.교대역 6번출구,8386,1422,1775,1468,0.16956832816599093,0.21166229430002384,0.17505366086334367
413,413. 상암월드컵파크 3단지 후문,8371,1359,1280,2658,0.16234619519770638,0.15290885198900966,0.3175247879584279
3007,3007.MBC 앞,8350,762,2926,1148,0.09125748502994012,0.3504191616766467,0.13748502994011977
1089,1089.고덕 래미안힐스테이트(201동),8347,2037,863,2027,0.24403977476937821,0.10339043967892655,0.2428417395471427
2307,2307. 압구정 한양 3차 아파트,8346,604,2032,2471,0.07236999760364246,0.24346992571291637,0.2960699736400671
3792,3792. 화곡본동시장 입구,8333,1363,1318,2023,0.16356654266170648,0.15816632665306612,0.24276971078843154
4931,4931. 디에이치퍼스티어아이파크 124동 앞,8332,1660,1080,2067,0.19923187710033605,0.12962073931829093,0.24807969275084013
4392,4392. 답십리역 6번출구,8327,1206,1965,1686,0.1448300708538489,0.23597934430166928,0.20247388014891318
2521,2521.서초 크로바타워 앞,8326,1359,1395,1937,0.16322363680038435,0.1675474417487389,0.23264472736007688
1256,1256. 문정현대아파트 교차로,8310,1201,1559,1927,0.14452466907340553,0.18760529482551144,0.2318892900120337
971,971. 역촌 센트레빌 아파트,8296,2995,623,1890,0.36101735776277727,0.07509643201542912,0.22782063645130182
337,337. 창경궁 입구,8296,1331,1396,1816,0.16043876567020252,0.1682738669238187,0.218900675024108
774,774.등촌역 4번 출구 ,8278,966,1506,2220,0.1166948538294274,0.181928001932834,0.26818071998067167
1870,1870.독산3동주민센터 앞,8252,2121,1107,1790,0.25702859912748427,0.13414929714008725,0.21691711100339311
4073,4073.방아골종합사회복지관,8246,1773,975,2103,0.2150133398011157,0.11823914625272859,0.2550327431481931
979,979.원풍빌라앞,8245,1920,822,1869,0.23286840509399637,0.0996967859308672,0.22668283808368708
1367,1367. 길음문화복합미디어센터,8242,1444,985,2145,0.17520019412763893,0.11950982771172046,0.26025236593059936
1752,1752. 창동 주공 4단지 입구 옆,8239,1494,1183,2173,0.1813326860055832,0.14358538657604078,0.26374560019419835
4616,4616. 신용산지하차도 앞,8231,1320,1568,2212,0.1603693354391933,0.19049933179443568,0.26874012878143605
2634,2634.위례포레샤인아파트 정류장,8228,2525,787,1839,0.30687894992707826,0.0956490034030141,0.2235051045211473
338,338. 세운스퀘어 앞,8226,827,2071,1303,0.10053488937515195,0.25176270362265984,0.15840019450522733
2360,2360. 도곡1동 주민센터 교차로,8222,1014,1977,1595,0.12332765750425687,0.2404524446606665,0.19399172950620286
2405,2405. 청담공원앞 교차로,8221,2078,1633,1539,0.2527673032477801,0.1986376353241698,0.18720350322345214
654,654. 전농동 텃골공원,8217,1380,1110,2319,0.1679445052939029,0.13508579773640014,0.2822197882438846
1702,1702. 녹천역 1번출구 앞,8217,1813,1257,2198,0.2206401363027869,0.1529755385177072,0.26749421930144823
5322,5322.노원성당 앞,8216,1931,987,2318,0.23502921129503407,0.12013145082765336,0.2821324245374878
1368,1368. 성신여대입구 교차로,8213,1391,1328,1975,0.1693656398392792,0.16169487398027518,0.24047242177036407
4221,4221. 솔리스타오피스텔(공덕동주민센터),8194,2742,821,2060,0.3346350988528191,0.10019526482792288,0.2514034659506956
4808,4808. 신내2동 주민센터 앞,8190,547,1892,1819,0.06678876678876679,0.23101343101343103,0.2221001221001221
142,142. 아현역 4번출구 앞,8186,1594,1470,1955,0.19472269728805278,0.17957488394820426,0.23882237967261177
3606,3606. 신사동주민센터 옆,8186,444,2141,2155,0.05423894453945761,0.26154409968238457,0.2632543366723675
1109,1109. 공항시장역 4번출구,8186,1396,1165,2174,0.17053505985829465,0.14231614952357685,0.26557537258734426
1086,1086.래미안 솔베뉴(구천면로),8182,1011,1270,2322,0.12356392080175996,0.15521877291615743,0.2837936934734784
4874,4874. 탄천1교 하부보도,8181,1982,1063,2222,0.2422686713115756,0.1299352157437966,0.2716049382716049
639,639. 서울시립대 후문,8172,688,1396,2074,0.08418991678903573,0.17082721488007832,0.25379344101811063
1364,1364. 성북동 치안센터 앞,8161,1592,1082,1961,0.19507413307192745,0.1325817914471266,0.2402891802475187
709,709. 신정3동 현장민원실 앞,8152,1214,1199,2057,0.14892051030421982,0.14708047105004907,0.2523307163886163
3655,3655. 둔촌신성미소지움아파트,8131,1503,1175,2479,0.18484811216332556,0.14450867052023122,0.30488254827204525
121,121. 마포소방서 앞,8118,1320,1234,2046,0.16260162601626016,0.1520078837152008,0.25203252032520324
3510,3510. 중곡SK아파트앞,8117,1563,994,2329,0.192558827152889,0.1224590365898731,0.28692866822717755
1457,1457. 동원사거리,8115,1104,1419,2014,0.13604436229205175,0.17486136783733827,0.24818237831176834
3545,3545.한양대역 1번출구,8100,575,1783,1896,0.07098765432098765,0.22012345679012346,0.23407407407407407
3557,3557.서울숲리버뷰자이APT105동 앞,8096,1508,897,2261,0.18626482213438736,0.11079545454545454,0.2792737154150198
2112,2112. 서울대입구역 마에스트로,8093,633,1151,2370,0.07821574199925861,0.14222167305078462,0.2928456690967503
2430,2430.강남파이낸스센터앞(역삼역2번출구),8092,1327,1662,1558,0.16398912506178942,0.20538803756796836,0.19253583786455758
2319,2319. 포스코사거리 서측(수협 삼성동 지점),8087,638,2851,1109,0.07889204896747867,0.3525411153703475,0.13713367132434773
2509,2509. 심산기념문화센터,8080,1717,1873,1368,0.2125,0.23180693069306932,0.16930693069306932
4563,4563. 여의도 은하아파트,8077,1472,1368,2016,0.1822458833725393,0.16936981552556643,0.2495976228797821
3880,3880. 홍련봉 공원,8066,1620,1275,2398,0.20084304487974214,0.1580709149516489,0.2972972972972973
3110,3110.홍은 현대아이파크 아파트 202동 앞,8066,1358,1200,2381,0.16836102157203076,0.14877262583684603,0.29518968509794197
4542,4542. 월정초 사거리,8054,2059,1143,2047,0.25564936677427363,0.14191705984603922,0.25415942388875096
406,406. 상암월드컵파크 7단지 앞,8043,1050,1105,2345,0.13054830287206268,0.13738654730821834,0.2915578764142733
1472,1472.영성빌딩(PAT),8036,1047,1318,1943,0.13028870084619212,0.1640119462419114,0.24178695868591338
4316,4316. 고속터미널역 3번출구,8036,1027,2034,2131,0.12779990044798406,0.2531110004977601,0.2651816824290692
2328,2328. 르네상스 호텔 사거리 역삼지하보도 7번출구 앞,8030,875,1948,1605,0.10896637608966377,0.24259028642590286,0.19987546699875466
866,866.브라운스톤 남산아파트,8030,1515,1179,2306,0.18866749688667497,0.14682440846824407,0.28717310087173104
